Attendance_Rate,Sleep_Hours,Previous_Scores,Internet_Usage_Time,Distance_to_School,Stress_Level,Practice_Exams_Passed,Exam_Score,total_study_load,attendance_to_study_ratio,stress_x_study,prev_efficiency,PE_Ortaokul,PE_Yok,PE_Üniversite,PE_İlkokul
91.89,7.8,64.54,7.1,13.88,4,7,57.29,25.2,4.7859375,72.8,3.3614583333333337,True,False,False,False
87.49,8.4,61.47,8.9,30.4,4,6,47.37,20.4,5.681168831168831,57.6,3.9915584415584413,False,True,False,False
90.3,8.0,94.22,5.6,21.98,6,15,81.82,48.1,2.6480938416422286,198.60000000000002,2.7630498533724337,False,False,True,False
80.02,8.7,79.84,7.5,35.14,3,9,52.61,23.8,5.064556962025316,44.400000000000006,5.053164556962026,False,False,False,True
82.55,8.4,63.18,8.4,21.97,3,6,45.09,22.7,4.663841807909605,50.099999999999994,3.569491525423729,False,True,False,False
91.55,8.3,64.7,7.6,9.91,2,9,57.93,33.5,3.5901960784313722,49.0,2.5372549019607846,False,False,False,False
80.09,9.6,40.88,7.5,34.12,1,7,39.94,22.0,5.005625,15.0,2.555,True,False,False,False
82.9,8.6,45.13,9.0,22.51,1,9,44.27,22.9,5.5637583892617455,13.9,3.028859060402685,False,True,False,False
92.96,9.3,56.18,9.0,8.67,2,9,44.93,24.8,5.533333333333332,31.6,3.3440476190476187,False,True,False,False
83.41,7.6,79.89,7.0,25.13,5,12,67.59,42.6,2.639556962025316,153.0,2.5281645569620252,False,False,True,False
90.64,8.9,74.95,7.5,14.63,3,14,63.37,39.5,3.420377358490566,76.5,2.828301886792453,False,False,True,False
80.03,8.8,79.28,5.1,33.85,4,11,70.01,32.9,3.4947598253275114,87.6,3.4620087336244545,False,False,True,False
90.46,8.2,59.6,6.8,18.41,5,7,54.94,26.6,4.39126213592233,98.0,2.8932038834951457,False,False,False,False
78.54,8.1,80.02,5.5,29.19,3,10,66.26,35.6,2.9526315789473685,76.80000000000001,3.008270676691729,False,False,True,False
97.53,8.9,31.91,9.0,4.27,1,7,39.39,15.6,10.159375,8.6,3.3239583333333336,False,True,False,False
88.49,8.2,48.94,8.2,16.14,4,9,47.94,32.1,3.6717842323651446,92.4,2.0307053941908713,False,False,True,False
81.4,8.4,36.96,8.6,39.34,2,9,38.47,24.1,5.055900621118012,30.2,2.2956521739130435,False,False,False,True
81.02,7.4,89.0,6.3,32.43,6,11,69.24,39.7,2.7279461279461277,172.2,2.9966329966329965,False,False,True,False
92.99,9.4,40.18,7.9,6.82,3,8,44.39,23.4,5.670121951219512,46.2,2.45,False,False,False,False
92.34,8.5,72.08,9.0,11.47,2,11,58.35,31.3,4.335211267605634,40.6,3.3840375586854456,False,False,False,True
92.09,8.8,36.85,8.7,13.53,3,11,49.99,28.7,4.924598930481284,53.099999999999994,1.9705882352941178,False,True,False,False
87.7,8.5,49.76,7.6,26.19,2,10,47.51,25.6,5.283132530120482,31.2,2.997590361445783,False,True,False,False
80.01,7.6,82.38,7.2,30.4,6,11,63.55,38.6,2.7975524475524476,165.60000000000002,2.8804195804195802,True,False,False,False
85.74,8.3,60.23,6.5,30.11,3,10,54.43,28.5,4.396923076923077,55.5,3.0887179487179486,False,False,False,True
84.01,8.5,43.56,8.8,20.64,4,9,47.68,24.0,5.250625,60.0,2.7225,True,False,False,False
82.14,8.2,43.62,7.5,32.53,2,9,43.45,28.0,4.107,38.0,2.181,False,False,False,True
92.17,8.4,78.62,8.7,17.76,1,7,64.54,22.2,5.689506172839507,15.2,4.853086419753087,False,False,False,True
96.19,7.7,59.49,6.7,5.39,3,9,66.29,28.7,4.6468599033816425,59.099999999999994,2.873913043478261,False,False,False,False
81.95,8.4,64.28,9.0,22.8,4,10,49.82,30.1,3.8838862559241707,80.4,3.0464454976303315,True,False,False,False
78.73,7.5,61.3,7.6,38.12,4,12,59.22,36.8,3.0515503875968992,99.2,2.375968992248062,False,False,False,False
85.43,9.1,48.81,7.1,31.82,4,8,57.16,29.4,3.813839285714286,85.6,2.1790178571428576,False,False,False,True
83.62,8.4,36.28,7.0,23.36,2,10,49.48,25.8,4.977380952380952,31.6,2.1595238095238094,False,True,False,False
81.35,8.1,65.74,6.7,26.05,2,8,47.1,29.8,3.5679824561403506,43.6,2.883333333333333,False,False,False,True
81.79,8.1,75.5,6.5,37.26,4,14,64.39,41.8,2.8399305555555556,111.2,2.6215277777777777,False,False,False,False
87.47,7.2,47.12,7.4,17.42,4,11,49.93,33.1,3.7865800865800865,88.4,2.0398268398268398,True,False,False,False
91.63,9.0,75.4,7.6,13.59,4,11,61.27,28.8,4.873936170212765,71.2,4.01063829787234,True,False,False,False
83.56,6.8,83.0,6.4,39.1,6,15,74.63,49.3,2.3671388101983006,205.79999999999998,2.3512747875354107,False,False,False,False
82.16,7.2,82.64,9.0,34.61,4,14,60.35,41.8,2.8527777777777774,111.2,2.8694444444444445,True,False,False,False
87.18,8.6,48.87,7.2,13.26,4,12,51.13,33.6,3.8575221238938053,86.4,2.162389380530973,False,False,True,False
87.89,9.2,40.72,7.7,18.82,1,7,36.4,21.6,5.633974358974359,14.6,2.6102564102564103,False,True,False,False
89.19,8.5,71.32,9.0,16.9,2,5,49.0,17.4,6.655970149253731,24.8,5.322388059701492,False,True,False,False
93.78,8.9,34.92,7.7,6.39,1,5,39.24,16.2,7.68688524590164,11.2,2.8622950819672135,False,True,False,False
80.08,9.4,32.19,9.0,38.33,3,8,38.92,22.5,5.166451612903225,43.5,2.076774193548387,True,False,False,False
90.23,8.1,79.9,5.6,16.47,4,12,71.56,33.3,4.046188340807175,85.2,3.5829596412556057,True,False,False,False
79.85,8.0,45.95,8.7,35.08,3,8,44.76,27.2,3.9529702970297027,57.599999999999994,2.2747524752475248,False,False,False,True
96.17,8.6,50.8,7.0,7.98,1,6,49.97,23.0,5.342777777777778,17.0,2.822222222222222,False,False,False,True
83.07,9.2,48.55,7.6,22.14,1,3,43.36,12.5,7.911428571428571,9.5,4.623809523809523,False,True,False,False
97.69,8.0,86.66,7.6,1.45,3,13,68.43,36.3,4.020164609053498,69.9,3.5662551440329215,False,False,True,False
81.39,9.6,46.58,9.0,30.69,1,3,33.89,11.1,8.943956043956044,8.1,5.118681318681318,False,False,False,True
86.12,7.8,77.08,7.8,23.45,3,12,63.62,36.1,3.4310756972111554,72.30000000000001,3.070916334661354,False,False,False,True
82.18,8.7,65.93,6.9,25.21,4,8,47.11,28.0,3.9133333333333336,80.0,3.13952380952381,True,False,False,False
90.72,7.5,69.0,7.5,2.54,6,12,63.71,40.4,3.085714285714286,170.39999999999998,2.3469387755102042,False,False,True,False
94.42,7.2,41.91,6.1,8.84,3,14,54.32,39.8,3.523134328358209,77.4,1.5638059701492535,False,True,False,False
91.85,9.9,41.4,8.4,3.44,2,6,46.01,17.6,7.2896825396825395,23.2,3.2857142857142856,False,False,False,True
93.34,7.0,74.32,6.1,11.91,5,11,61.77,38.5,3.275087719298246,137.5,2.607719298245614,False,False,True,False
88.65,8.0,64.58,6.2,25.28,5,14,62.68,44.5,2.8142857142857145,152.5,2.05015873015873,False,False,True,False
81.55,8.6,74.08,7.5,22.86,1,8,50.09,24.2,4.741279069767442,16.2,4.306976744186047,False,True,False,False
88.48,8.1,67.04,7.3,24.68,3,13,57.16,36.7,3.582186234817814,71.1,2.7141700404858304,False,False,True,False
88.84,7.4,68.15,5.4,22.2,5,12,70.53,39.3,3.1392226148409894,136.5,2.4081272084805656,False,False,True,False
94.18,7.0,62.92,6.4,11.28,5,15,75.35,49.6,2.6455056179775283,173.0,1.7674157303370785,False,False,True,False
91.23,8.6,71.41,6.8,10.16,4,12,63.24,34.3,3.915450643776824,89.2,3.0648068669527895,False,False,False,True
88.44,8.6,47.37,7.7,5.91,3,8,40.93,18.7,7.55897435897436,32.099999999999994,4.0487179487179485,False,True,False,False
83.74,8.1,54.81,8.6,34.04,4,12,50.64,32.3,3.9314553990610324,81.2,2.573239436619718,False,False,True,False
84.64,8.4,87.41,8.7,24.85,5,14,72.49,40.2,3.111764705882353,131.0,3.2136029411764704,False,False,True,False
92.74,8.8,60.83,9.0,7.87,2,8,46.05,18.8,7.859322033898304,21.6,5.155084745762712,False,False,False,True
93.64,8.8,56.53,8.5,7.5,2,5,43.94,19.8,5.926582278481012,29.6,3.5778481012658228,False,True,False,False
80.28,8.4,65.6,7.1,34.98,4,11,58.31,31.9,3.6657534246575345,83.6,2.9954337899543377,True,False,False,False
82.48,8.0,67.54,6.4,29.84,3,8,51.92,27.3,4.063054187192118,57.900000000000006,3.3270935960591137,False,False,False,True
85.79,9.6,41.22,9.0,26.55,2,6,33.69,13.4,10.213095238095239,14.8,4.907142857142857,False,True,False,False
84.87,8.2,41.86,5.7,16.57,4,11,51.65,33.7,3.5810126582278485,90.8,1.7662447257383966,False,False,True,False
95.13,8.5,68.58,8.9,10.85,3,6,48.8,19.4,6.606249999999999,40.2,4.7625,False,True,False,False
83.47,9.5,31.09,7.0,39.19,1,8,37.28,18.7,7.134188034188035,10.7,2.6572649572649576,False,True,False,False
77.3,9.0,63.7,7.6,31.99,1,5,41.92,18.6,5.294520547945205,13.6,4.363013698630137,False,True,False,False
87.56,8.3,36.53,8.8,12.42,2,10,48.52,31.1,3.961990950226244,42.2,1.6529411764705881,True,False,False,False
78.37,9.0,44.64,9.0,33.98,1,4,39.17,15.0,6.530833333333334,11.0,3.72,False,True,False,False
81.78,7.5,35.47,8.5,30.48,4,11,49.39,32.7,3.6026431718061676,86.8,1.562555066079295,True,False,False,False
90.91,7.9,68.72,8.4,12.23,4,13,60.42,38.9,3.379553903345725,103.6,2.554646840148699,False,False,True,False
86.77,7.1,67.92,7.3,17.35,5,13,62.54,35.9,3.630543933054393,114.5,2.8418410041841007,True,False,False,False
95.94,8.5,49.43,7.6,7.85,4,12,60.88,34.7,4.048101265822785,90.8,2.0856540084388184,False,False,True,False
90.47,7.8,60.44,7.2,4.89,4,12,62.84,32.0,4.308095238095238,80.0,2.878095238095238,False,False,True,False
82.97,8.3,83.16,6.0,29.05,5,14,66.39,39.1,3.178927203065134,125.5,3.186206896551724,True,False,False,False
86.01,8.1,52.33,7.2,11.07,1,9,48.76,24.1,5.342236024844721,15.1,3.250310559006211,False,False,False,True
80.47,7.2,80.14,7.8,32.89,3,13,58.04,39.3,2.9476190476190474,78.9,2.9355311355311353,False,False,False,False
82.55,8.0,75.0,7.3,39.83,2,8,55.78,28.7,3.804147465437788,41.4,3.456221198156682,False,True,False,False
93.81,8.2,89.59,5.5,3.53,4,13,86.79,47.1,2.6726495726495725,136.4,2.5524216524216525,False,False,False,False
91.75,8.2,73.41,8.4,19.18,3,7,58.0,26.9,4.389952153110048,59.699999999999996,3.51244019138756,False,True,False,False
79.67,9.5,41.46,6.4,32.18,4,8,42.69,25.0,4.426111111111111,68.0,2.3033333333333332,False,True,False,False
82.32,7.7,92.94,8.8,31.66,5,14,73.38,45.6,2.5251533742331285,158.0,2.8509202453987728,False,False,True,False
84.1,8.6,68.68,6.9,30.52,2,7,46.02,23.4,4.833333333333333,32.8,3.94712643678161,False,True,False,False
84.6,8.5,70.04,8.2,14.29,4,12,53.99,32.2,3.990566037735849,80.8,3.303773584905661,False,True,False,False
83.22,8.9,32.83,8.7,18.43,3,10,45.05,25.4,5.07439024390244,46.2,2.001829268292683,True,False,False,False
80.87,8.3,88.48,7.6,24.0,5,11,65.07,35.6,3.158984375,123.0,3.45625,False,False,False,False
82.2,9.2,74.79,9.0,38.97,3,9,50.96,26.9,4.34920634920635,53.699999999999996,3.9571428571428577,True,False,False,False
87.34,8.5,66.24,8.5,13.44,3,11,63.82,30.5,4.260487804878049,58.5,3.2312195121951217,False,True,False,False
75.76,8.8,44.48,7.6,36.96,2,8,38.56,27.4,3.713725490196079,38.8,2.180392156862745,False,False,True,False
89.84,9.4,44.79,8.2,11.14,3,11,53.34,31.2,4.237735849056604,60.599999999999994,2.112735849056604,True,False,False,False
82.03,7.3,84.92,4.9,39.57,3,10,67.95,33.8,3.3076612903225806,71.4,3.424193548387097,True,False,False,False
81.03,8.4,55.54,7.7,26.98,1,8,52.73,28.0,3.8585714285714285,20.0,2.644761904761905,False,False,False,True
83.68,9.6,45.88,9.0,18.81,2,6,39.81,16.4,7.340350877192983,20.8,4.0245614035087725,False,True,False,False
83.08,6.7,86.2,5.4,24.73,6,16,75.99,49.1,2.436363636363636,198.60000000000002,2.527859237536657,False,False,True,False
92.56,8.3,36.8,8.1,11.26,2,8,44.41,22.9,5.821383647798742,29.8,2.3144654088050314,True,False,False,False
93.56,7.5,54.93,6.7,11.33,5,11,65.85,36.6,3.5172932330827065,128.0,2.0650375939849623,True,False,False,False
91.76,8.5,60.66,5.8,4.99,3,12,63.02,32.8,4.209174311926605,62.400000000000006,2.7825688073394494,False,False,True,False
93.17,8.7,43.24,8.6,5.0,3,11,56.58,30.5,4.544878048780488,58.5,2.109268292682927,False,True,False,False
87.62,8.3,44.92,8.2,14.23,4,6,39.51,22.1,5.123976608187134,64.4,2.6269005847953215,False,False,False,True
86.63,8.5,43.55,6.3,30.63,4,9,49.24,30.0,3.9377272727272725,84.0,1.9795454545454545,True,False,False,False
88.83,8.9,37.51,9.0,24.51,1,5,40.19,14.4,8.541346153846153,9.4,3.606730769230769,False,False,False,True
94.55,9.2,71.22,8.0,4.55,2,7,60.3,27.0,4.502380952380952,40.0,3.3914285714285715,False,False,False,False
83.75,8.7,74.57,7.9,34.16,3,8,51.38,27.2,4.146039603960396,57.599999999999994,3.6915841584158415,False,True,False,False
84.11,8.9,63.99,7.6,24.25,3,11,47.34,29.5,4.3133333333333335,55.5,3.2815384615384615,False,False,False,False
80.94,8.7,52.39,8.8,38.45,5,13,44.96,39.2,2.975735294117647,131.0,1.9261029411764707,False,False,False,False
82.37,8.7,44.75,8.4,26.97,4,10,45.27,31.2,3.7103603603603608,84.8,2.015765765765766,False,False,False,False
89.34,8.5,69.66,7.5,7.42,3,5,62.71,19.9,5.618867924528302,44.7,4.381132075471697,False,True,False,False
90.44,8.9,77.43,6.1,19.21,3,8,43.82,22.9,5.688050314465409,44.7,4.869811320754717,False,True,False,False
80.36,7.5,59.2,8.0,26.12,5,11,53.79,33.7,3.3907172995780592,113.5,2.49789029535865,False,False,True,False
91.48,8.4,44.0,8.3,1.62,1,9,44.57,22.3,6.397202797202797,13.3,3.0769230769230766,False,False,False,True
93.3,8.7,61.08,7.2,1.09,4,12,56.7,32.1,4.421800947867298,80.4,2.89478672985782,False,False,False,True
88.67,8.7,82.64,6.6,5.61,4,14,69.83,41.1,3.1555160142348755,108.4,2.9409252669039145,False,False,True,False
93.17,8.2,65.05,4.7,10.44,6,12,62.06,41.4,3.0648026315789476,176.39999999999998,2.1398026315789473,False,False,True,False
88.8,8.1,70.65,7.0,17.47,5,12,68.3,38.1,3.276752767527675,130.5,2.607011070110701,False,False,False,False
91.24,7.4,79.41,6.9,19.75,3,10,58.28,33.4,3.739344262295082,70.19999999999999,3.2545081967213116,False,False,True,False
93.06,8.3,84.83,6.9,5.95,4,12,74.07,34.0,4.046086956521739,88.0,3.6882608695652173,True,False,False,False
84.1,8.6,37.08,8.7,5.0,2,6,39.87,17.1,6.950413223140496,22.2,3.064462809917355,False,False,False,True
84.22,8.1,94.86,8.5,24.05,6,12,62.68,37.8,3.1425373134328356,154.8,3.53955223880597,False,False,True,False
94.51,8.4,53.57,8.2,12.13,2,8,45.47,19.9,7.326356589147287,23.8,4.152713178294573,True,False,False,False
99.26,8.0,71.78,8.2,1.04,3,11,69.6,36.5,3.7456603773584907,76.5,2.708679245283019,True,False,False,False
94.37,7.7,63.48,7.1,3.57,4,10,55.54,35.7,3.5344569288389516,102.8,2.3775280898876403,True,False,False,False
91.72,8.8,58.77,9.0,15.97,2,10,51.79,25.9,5.427218934911243,31.8,3.4775147928994086,True,False,False,False
89.78,8.2,74.39,7.6,6.58,3,11,61.74,30.8,4.316346153846154,59.400000000000006,3.5764423076923078,False,False,False,False
87.16,7.5,53.77,6.6,15.38,3,8,52.98,29.3,3.908520179372197,63.900000000000006,2.4112107623318386,True,False,False,False
86.62,9.2,42.94,9.0,25.31,2,6,45.71,22.2,5.036046511627908,32.4,2.4965116279069766,False,False,False,False
90.7,7.6,62.89,7.7,22.12,5,13,65.34,40.5,3.1824561403508773,137.5,2.2066666666666666,False,False,False,False
94.32,8.4,60.71,9.0,9.63,4,6,52.43,23.2,5.182417582417583,68.8,3.335714285714286,True,False,False,False
87.45,9.4,39.1,9.0,14.08,1,4,40.22,10.3,11.979452054794521,6.3,5.356164383561644,False,False,False,True
80.2,7.8,83.46,7.3,24.75,4,9,60.37,32.0,3.341666666666667,92.0,3.4774999999999996,True,False,False,False
82.93,8.4,44.51,9.0,34.5,2,7,40.91,22.3,5.087730061349694,30.6,2.7306748466257664,True,False,False,False
79.88,9.1,54.51,8.2,30.25,3,9,42.86,28.8,3.840384615384615,59.400000000000006,2.620673076923077,True,False,False,False
82.39,9.0,36.52,7.9,22.36,3,6,38.47,19.1,5.843262411347518,39.3,2.590070921985816,False,False,False,True
93.59,8.4,53.47,8.4,14.81,3,6,49.6,23.3,5.114207650273224,51.900000000000006,2.9218579234972677,False,True,False,False
84.87,8.0,40.92,7.9,14.92,2,6,34.03,20.8,5.371518987341772,29.6,2.589873417721519,False,True,False,False
81.24,7.8,62.91,5.9,35.24,4,13,58.35,36.7,3.289068825910931,94.8,2.5469635627530365,False,False,False,False
89.54,7.8,48.35,7.4,2.05,3,8,48.91,29.0,4.07,63.0,2.1977272727272728,False,False,False,False
78.8,8.7,30.96,7.8,39.53,1,7,34.19,20.6,5.397260273972603,13.6,2.1205479452054794,False,False,False,True
86.95,9.0,82.86,9.0,26.74,3,8,61.95,29.8,3.81359649122807,65.4,3.634210526315789,False,False,True,False
79.29,9.3,59.26,6.9,27.4,2,9,42.43,26.4,4.309239130434784,34.8,3.220652173913044,False,True,False,False
96.77,7.9,54.74,6.7,2.0,4,13,66.28,37.1,3.8553784860557765,96.4,2.1808764940239045,False,False,False,False
81.41,8.7,26.61,7.9,24.42,3,6,38.93,18.4,6.075373134328358,37.2,1.985820895522388,False,True,False,False
90.41,8.7,75.61,8.4,19.65,4,7,51.11,26.5,4.410243902439024,78.0,3.6882926829268294,False,False,False,True
91.38,9.2,37.34,8.2,4.68,2,10,48.09,27.0,5.076666666666666,34.0,2.0744444444444445,False,False,False,True
91.3,7.5,91.19,8.4,11.48,4,13,73.82,42.6,2.983660130718954,118.4,2.980065359477124,False,False,True,False
76.01,8.8,66.32,8.2,35.67,3,15,57.5,42.8,2.6392361111111113,83.4,2.3027777777777776,False,False,True,False
89.26,8.5,46.72,8.2,22.22,1,8,46.05,23.7,5.344910179640719,15.7,2.797604790419162,False,False,False,True
89.18,8.3,76.8,6.7,16.83,4,11,59.16,29.8,4.5040404040404045,75.2,3.8787878787878785,False,False,False,False
92.25,8.6,72.23,8.3,3.37,4,8,56.06,25.1,5.096685082872928,68.4,3.9906077348066296,False,True,False,False
78.74,8.6,52.39,8.4,28.71,1,8,44.56,23.1,4.890683229813664,15.1,3.254037267080745,True,False,False,False
85.66,7.6,62.4,5.8,28.26,3,12,59.37,34.5,3.645106382978723,67.5,2.65531914893617,False,False,True,False
86.13,8.8,55.82,7.4,24.75,3,9,52.39,28.7,4.160869565217391,59.099999999999994,2.696618357487923,True,False,False,False
87.12,7.5,86.73,6.6,20.66,4,14,69.8,44.0,2.8103225806451615,120.0,2.797741935483871,False,False,False,False
90.42,8.7,78.09,6.5,17.63,5,11,69.71,40.4,2.9743421052631582,147.0,2.56875,False,False,True,False
82.25,8.9,45.62,6.8,23.93,4,7,52.09,25.7,4.175126903553299,74.8,2.315736040609137,True,False,False,False
95.19,8.2,46.17,7.0,9.72,5,13,60.49,37.9,3.6752895752895753,124.5,1.7826254826254828,False,False,False,False
77.88,10.0,36.67,8.4,37.68,2,6,43.57,18.7,5.684671532846715,25.4,2.6766423357664237,False,True,False,False
85.16,8.6,50.5,7.9,23.76,2,9,47.13,30.4,3.8017857142857143,42.8,2.254464285714286,False,False,False,False
92.46,8.6,52.66,6.5,12.79,3,8,52.95,29.4,4.1276785714285715,64.19999999999999,2.350892857142857,False,False,True,False
87.77,8.5,64.22,9.0,18.26,4,8,49.22,22.4,5.699350649350649,57.6,4.17012987012987,False,False,False,True
78.77,8.8,30.38,8.8,32.32,1,7,37.23,20.8,5.322297297297297,13.8,2.0527027027027027,False,True,False,False
92.79,9.5,53.3,7.2,6.88,1,9,49.49,21.7,6.772992700729928,12.7,3.8905109489051095,True,False,False,False
93.95,8.6,74.38,7.6,12.07,3,10,65.17,32.4,4.014957264957265,67.19999999999999,3.1786324786324784,False,False,True,False
88.66,8.4,44.0,8.1,27.34,2,8,47.59,24.3,5.1248554913294795,32.6,2.5433526011560694,False,False,False,True
87.04,9.9,39.59,8.0,12.96,1,7,49.69,22.5,5.275151515151515,15.5,2.3993939393939394,False,False,False,False
83.97,8.8,32.5,7.6,31.8,1,5,35.59,18.9,5.635570469798657,13.9,2.1812080536912752,False,False,False,True
88.43,8.8,46.93,7.0,5.65,5,12,54.18,34.6,3.7470338983050846,113.0,1.9885593220338982,False,False,True,False
81.58,8.1,85.97,6.3,30.63,3,11,63.47,36.7,3.055430711610487,77.1,3.2198501872659175,False,False,True,False
94.36,8.7,64.18,7.3,3.2,3,9,60.85,27.8,4.765656565656565,56.400000000000006,3.2414141414141415,False,False,False,True
93.96,8.3,39.55,8.6,1.0,4,9,50.2,28.1,4.674626865671641,76.4,1.9676616915422882,False,False,False,False
81.04,9.2,49.51,7.9,35.98,3,4,38.52,15.9,6.282170542635659,35.7,3.837984496124031,False,False,False,True
81.56,7.2,55.32,9.0,23.46,5,13,58.76,38.5,3.077735849056604,127.5,2.087547169811321,False,False,True,False
89.66,9.1,71.79,9.0,14.4,2,7,56.77,24.6,4.820430107526881,35.2,3.859677419354839,False,False,True,False
95.08,8.2,60.75,7.0,9.69,4,15,60.26,42.6,3.3244755244755244,110.4,2.124125874125874,True,False,False,False
84.08,9.2,58.46,6.1,24.87,4,12,54.57,33.9,3.6716157205240174,87.6,2.5528384279475986,True,False,False,False
85.53,8.7,41.3,6.6,20.61,4,7,54.37,24.3,4.673770491803278,69.2,2.256830601092896,False,True,False,False
76.48,7.5,47.58,7.5,39.67,3,9,47.49,33.8,2.964341085271318,74.4,1.8441860465116278,False,False,True,False
74.93,9.0,72.83,7.2,39.34,4,10,55.29,31.8,3.28640350877193,87.2,3.1942982456140347,True,False,False,False
85.34,8.5,76.39,7.2,25.58,2,10,59.44,27.4,4.63804347826087,34.8,4.151630434782609,False,False,False,True
89.28,6.1,87.93,7.6,17.99,4,11,66.08,37.1,3.2944649446494463,104.4,3.244649446494465,False,False,False,False
87.13,8.9,31.22,6.7,19.9,3,10,49.42,30.0,4.149047619047619,60.0,1.4866666666666666,False,False,False,True
80.01,8.8,76.69,7.6,27.46,3,12,62.52,33.2,3.604054054054054,63.599999999999994,3.4545045045045044,False,False,False,False
88.4,8.8,71.96,7.9,4.51,4,12,65.38,34.4,3.777777777777778,89.6,3.075213675213675,True,False,False,False
84.9,8.7,76.09,7.6,13.47,1,8,49.34,19.2,6.9590163934426235,11.2,6.23688524590164,False,True,False,False
96.31,9.3,41.91,9.0,3.47,1,4,47.19,16.1,7.351908396946565,12.1,3.1992366412213737,False,False,False,True
93.67,9.0,68.82,8.9,3.4,2,8,54.12,23.9,5.542603550295858,31.8,4.072189349112426,False,False,False,True
94.11,8.7,31.0,6.7,8.24,2,8,50.36,28.4,4.39766355140187,40.8,1.4485981308411215,False,False,False,True
88.45,8.2,70.72,5.2,19.67,4,8,66.71,26.3,4.582901554404145,73.2,3.6642487046632124,False,False,False,False
87.08,8.6,51.3,8.6,31.5,3,9,56.08,29.3,4.088262910798122,60.900000000000006,2.408450704225352,True,False,False,False
